5,0,0,-9.96921E36
5,0,1,-9.96921E36
5,0,2,-9.96921E36
5,0,3,-9.96921E36
5,0,4,-9.96921E36
5,0,5,-9.96921E36
5,0,6,-9.96921E36
5,0,7,-9.96921E36
5,0,8,-9.96921E36
5,0,9,-9.96921E36
5,0,10,-9.96921E36
5,0,11,-9.96921E36
5,0,12,-9.96921E36
5,0,13,-9.96921E36
5,0,14,-9.96921E36
5,0,15,-9.96921E36
5,0,16,-9.96921E36
5,0,17,-9.96921E36
5,0,18,-9.96921E36
5,0,19,-9.96921E36
5,0,20,-9.96921E36
5,0,21,-9.96921E36
5,0,22,-9.96921E36
5,0,23,-9.96921E36
5,0,24,-9.96921E36
5,0,25,-9.96921E36
5,0,26,-9.96921E36
5,0,27,-9.96921E36
5,0,28,-9.96921E36
5,0,29,-9.96921E36
5,0,30,-9.96921E36
5,0,31,-9.96921E36
5,0,32,-9.96921E36
5,0,33,-9.96921E36
5,0,34,-9.96921E36
5,0,35,-9.96921E36
5,0,36,-9.96921E36
5,0,37,-9.96921E36
5,0,38,-9.96921E36
5,0,39,-9.96921E36
5,0,40,-9.96921E36
5,0,41,-9.96921E36
5,0,42,-9.96921E36
5,0,43,-9.96921E36
5,0,44,-9.96921E36
5,0,45,-9.96921E36
5,0,46,-9.96921E36
5,0,47,-9.96921E36
5,0,48,-9.96921E36
5,0,49,-9.96921E36
5,0,50,-9.96921E36
5,0,51,-9.96921E36
5,0,52,-9.96921E36
5,0,53,-9.96921E36
5,0,54,-9.96921E36
5,0,55,-9.96921E36
5,0,56,-9.96921E36
5,0,57,-9.96921E36
5,0,58,-9.96921E36
5,0,59,-9.96921E36
5,0,60,-9.96921E36
5,0,61,-9.96921E36
5,0,62,-9.96921E36
5,0,63,-9.96921E36
5,0,64,-9.96921E36
5,0,65,-9.96921E36
5,0,66,-9.96921E36
5,0,67,-9.96921E36
5,0,68,-9.96921E36
5,0,69,-9.96921E36
5,0,70,-9.96921E36
5,0,71,-9.96921E36
5,0,72,-9.96921E36
5,0,73,-9.96921E36
5,0,74,-9.96921E36
5,0,75,-9.96921E36
5,0,76,-9.96921E36
5,0,77,-9.96921E36
5,0,78,-9.96921E36
5,0,79,-9.96921E36
5,0,80,-9.96921E36
5,0,81,-9.96921E36
5,0,82,-9.96921E36
5,0,83,-9.96921E36
5,0,84,-9.96921E36
5,0,85,-9.96921E36
5,0,86,-9.96921E36
5,0,87,-9.96921E36
5,0,88,-9.96921E36
5,0,89,-9.96921E36
5,0,90,-9.96921E36
5,0,91,-9.96921E36
5,0,92,-9.96921E36
5,0,93,-9.96921E36
5,0,94,-9.96921E36
5,0,95,-9.96921E36
5,0,96,-9.96921E36
5,0,97,-9.96921E36
5,0,98,-9.96921E36
5,0,99,-9.96921E36
5,0,100,-9.96921E36
5,0,101,-9.96921E36
5,0,102,-9.96921E36
5,0,103,-9.96921E36
5,0,104,-9.96921E36
5,0,105,-9.96921E36
5,0,106,-9.96921E36
5,0,107,-9.96921E36
5,0,108,-9.96921E36
5,0,109,-9.96921E36
5,0,110,-9.96921E36
5,0,111,-9.96921E36
5,0,112,-9.96921E36
5,0,113,-9.96921E36
5,0,114,-9.96921E36
5,0,115,-9.96921E36
5,0,116,-9.96921E36
5,0,117,-9.96921E36
5,0,118,-9.96921E36
5,0,119,-9.96921E36
5,0,120,-9.96921E36
5,0,121,-9.96921E36
5,0,122,-9.96921E36
5,0,123,-9.96921E36
5,0,124,-9.96921E36
5,0,125,-9.96921E36
5,0,126,-9.96921E36
5,0,127,-9.96921E36
5,0,128,-9.96921E36
5,0,129,-9.96921E36
5,0,130,-9.96921E36
5,0,131,-9.96921E36
5,0,132,-9.96921E36
5,0,133,-9.96921E36
5,0,134,-9.96921E36
5,0,135,-9.96921E36
5,0,136,-9.96921E36
5,0,137,-9.96921E36
5,0,138,-9.96921E36
5,0,139,-9.96921E36
5,0,140,-9.96921E36
5,0,141,-9.96921E36
5,0,142,-9.96921E36
5,0,143,-9.96921E36
5,0,144,-9.96921E36
5,0,145,-9.96921E36
5,0,146,-9.96921E36
5,0,147,-9.96921E36
5,0,148,-9.96921E36
5,0,149,-9.96921E36
5,0,150,-9.96921E36
5,0,151,-9.96921E36
5,0,152,-9.96921E36
5,0,153,-9.96921E36
5,0,154,-9.96921E36
5,0,155,-9.96921E36
5,0,156,-9.96921E36
5,0,157,-9.96921E36
5,0,158,-9.96921E36
5,0,159,-9.96921E36
5,0,160,-9.96921E36
5,0,161,-9.96921E36
5,0,162,-9.96921E36
5,0,163,-9.96921E36
5,0,164,-9.96921E36
5,0,165,-9.96921E36
5,0,166,-9.96921E36
5,0,167,-9.96921E36
5,0,168,-9.96921E36
5,0,169,-9.96921E36
5,0,170,-9.96921E36
5,0,171,-9.96921E36
5,0,172,-9.96921E36
5,0,173,-9.96921E36
5,0,174,-9.96921E36
5,0,175,-9.96921E36
5,0,176,-9.96921E36
5,0,177,-9.96921E36
5,0,178,-9.96921E36
5,0,179,-9.96921E36
5,0,180,-9.96921E36
5,0,181,-9.96921E36
5,0,182,-9.96921E36
5,0,183,-9.96921E36
5,0,184,-9.96921E36
5,0,185,-9.96921E36
5,0,186,-9.96921E36
5,0,187,-9.96921E36
5,0,188,-9.96921E36
5,0,189,-9.96921E36
5,0,190,-9.96921E36
5,0,191,-9.96921E36
5,0,192,-9.96921E36
5,0,193,-9.96921E36
5,0,194,-9.96921E36
5,0,195,-9.96921E36
5,0,196,-9.96921E36
5,0,197,-9.96921E36
5,0,198,-9.96921E36
5,0,199,-9.96921E36
5,0,200,-9.96921E36
5,0,201,-9.96921E36
5,0,202,-9.96921E36
5,0,203,-9.96921E36
5,0,204,-9.96921E36
5,0,205,-9.96921E36
5,0,206,-9.96921E36
5,0,207,-9.96921E36
5,0,208,-9.96921E36
5,0,209,-9.96921E36
5,0,210,-9.96921E36
5,0,211,-9.96921E36
5,0,212,-9.96921E36
5,0,213,-9.96921E36
5,0,214,-9.96921E36
5,0,215,-9.96921E36
5,0,216,-9.96921E36
5,0,217,-9.96921E36
5,0,218,-9.96921E36
5,0,219,-9.96921E36
5,0,220,-9.96921E36
5,0,221,-9.96921E36
5,0,222,-9.96921E36
5,0,223,-9.96921E36
5,0,224,-9.96921E36
5,0,225,-9.96921E36
5,0,226,-9.96921E36
5,0,227,-9.96921E36
5,0,228,-9.96921E36
5,0,229,-9.96921E36
5,0,230,-9.96921E36
5,0,231,-9.96921E36
5,0,232,-9.96921E36
5,0,233,-9.96921E36
5,0,234,-9.96921E36
5,0,235,-9.96921E36
5,0,236,-9.96921E36
5,0,237,-9.96921E36
5,0,238,-9.96921E36
5,0,239,-9.96921E36
5,0,240,-9.96921E36
5,0,241,-9.96921E36
5,0,242,-9.96921E36
5,0,243,-9.96921E36
5,0,244,-9.96921E36
5,0,245,-9.96921E36
5,0,246,-9.96921E36
5,0,247,-9.96921E36
5,0,248,-9.96921E36
5,0,249,-9.96921E36
5,0,250,-9.96921E36
5,0,251,-9.96921E36
5,0,252,-9.96921E36
5,0,253,-9.96921E36
5,0,254,-9.96921E36
5,0,255,-9.96921E36
5,0,256,-9.96921E36
5,0,257,-9.96921E36
5,0,258,-9.96921E36
5,0,259,-9.96921E36
5,0,260,-9.96921E36
5,0,261,-9.96921E36
5,0,262,-9.96921E36
5,0,263,-9.96921E36
5,0,264,-9.96921E36
5,0,265,-9.96921E36
5,0,266,-9.96921E36
5,0,267,-9.96921E36
5,0,268,-9.96921E36
5,0,269,-9.96921E36
5,0,270,-9.96921E36
5,0,271,-9.96921E36
5,0,272,-9.96921E36
5,0,273,-9.96921E36
5,0,274,-9.96921E36
5,0,275,-9.96921E36
5,0,276,-9.96921E36
5,0,277,-9.96921E36
5,0,278,-9.96921E36
5,0,279,-9.96921E36
5,0,280,-9.96921E36
5,0,281,-9.96921E36
5,0,282,-9.96921E36
5,0,283,-9.96921E36
5,0,284,-9.96921E36
5,0,285,-9.96921E36
5,0,286,-9.96921E36
5,0,287,-9.96921E36
5,0,288,-9.96921E36
5,0,289,-9.96921E36
5,0,290,-9.96921E36
5,0,291,-9.96921E36
5,0,292,-9.96921E36
5,0,293,-9.96921E36
5,0,294,-9.96921E36
5,0,295,-9.96921E36
5,0,296,-9.96921E36
5,0,297,-9.96921E36
5,0,298,-9.96921E36
5,0,299,-9.96921E36
5,0,300,-9.96921E36
5,0,301,-9.96921E36
5,0,302,-9.96921E36
5,0,303,-9.96921E36
5,0,304,-9.96921E36
5,0,305,-9.96921E36
5,0,306,-9.96921E36
5,0,307,-9.96921E36
5,0,308,-9.96921E36
5,0,309,-9.96921E36
5,0,310,-9.96921E36
5,0,311,-9.96921E36
5,0,312,-9.96921E36
5,0,313,-9.96921E36
5,0,314,-9.96921E36
5,0,315,-9.96921E36
5,0,316,-9.96921E36
5,0,317,-9.96921E36
5,0,318,-9.96921E36
5,0,319,-9.96921E36
5,0,320,-9.96921E36
5,0,321,-9.96921E36
5,0,322,-9.96921E36
5,0,323,-9.96921E36
5,0,324,-9.96921E36
5,0,325,-9.96921E36
5,0,326,-9.96921E36
5,0,327,-9.96921E36
5,0,328,-9.96921E36
5,0,329,-9.96921E36
5,0,330,-9.96921E36
5,0,331,-9.96921E36
5,0,332,-9.96921E36
5,0,333,-9.96921E36
5,0,334,-9.96921E36
5,0,335,-9.96921E36
5,0,336,-9.96921E36
5,0,337,-9.96921E36
5,0,338,-9.96921E36
5,0,339,-9.96921E36
5,0,340,-9.96921E36
5,0,341,-9.96921E36
5,0,342,-9.96921E36
5,0,343,-9.96921E36
5,0,344,-9.96921E36
5,0,345,-9.96921E36
5,0,346,-9.96921E36
5,0,347,-9.96921E36
5,0,348,-9.96921E36
5,0,349,-9.96921E36
