10,0,0,-9.96921E36
10,0,1,-9.96921E36
10,0,2,-9.96921E36
10,0,3,-9.96921E36
10,0,4,-9.96921E36
10,0,5,-9.96921E36
10,0,6,-9.96921E36
10,0,7,-9.96921E36
10,0,8,-9.96921E36
10,0,9,-9.96921E36
10,0,10,-9.96921E36
10,0,11,-9.96921E36
10,0,12,-9.96921E36
10,0,13,-9.96921E36
10,0,14,-9.96921E36
10,0,15,-9.96921E36
10,0,16,-9.96921E36
10,0,17,-9.96921E36
10,0,18,-9.96921E36
10,0,19,-9.96921E36
10,0,20,-9.96921E36
10,0,21,-9.96921E36
10,0,22,-9.96921E36
10,0,23,-9.96921E36
10,0,24,-9.96921E36
10,0,25,-9.96921E36
10,0,26,-9.96921E36
10,0,27,-9.96921E36
10,0,28,-9.96921E36
10,0,29,-9.96921E36
10,0,30,-9.96921E36
10,0,31,-9.96921E36
10,0,32,-9.96921E36
10,0,33,-9.96921E36
10,0,34,-9.96921E36
10,0,35,-9.96921E36
10,0,36,-9.96921E36
10,0,37,-9.96921E36
10,0,38,-9.96921E36
10,0,39,-9.96921E36
10,0,40,-9.96921E36
10,0,41,-9.96921E36
10,0,42,-9.96921E36
10,0,43,-9.96921E36
10,0,44,-9.96921E36
10,0,45,-9.96921E36
10,0,46,-9.96921E36
10,0,47,-9.96921E36
10,0,48,-9.96921E36
10,0,49,-9.96921E36
10,0,50,-9.96921E36
10,0,51,-9.96921E36
10,0,52,-9.96921E36
10,0,53,-9.96921E36
10,0,54,-9.96921E36
10,0,55,-9.96921E36
10,0,56,-9.96921E36
10,0,57,-9.96921E36
10,0,58,-9.96921E36
10,0,59,-9.96921E36
10,0,60,-9.96921E36
10,0,61,-9.96921E36
10,0,62,-9.96921E36
10,0,63,-9.96921E36
10,0,64,-9.96921E36
10,0,65,-9.96921E36
10,0,66,-9.96921E36
10,0,67,-9.96921E36
10,0,68,-9.96921E36
10,0,69,-9.96921E36
10,0,70,-9.96921E36
10,0,71,-9.96921E36
10,0,72,-9.96921E36
10,0,73,-9.96921E36
10,0,74,-9.96921E36
10,0,75,-9.96921E36
10,0,76,-9.96921E36
10,0,77,-9.96921E36
10,0,78,-9.96921E36
10,0,79,-9.96921E36
10,0,80,-9.96921E36
10,0,81,-9.96921E36
10,0,82,-9.96921E36
10,0,83,-9.96921E36
10,0,84,-9.96921E36
10,0,85,-9.96921E36
10,0,86,-9.96921E36
10,0,87,-9.96921E36
10,0,88,-9.96921E36
10,0,89,-9.96921E36
10,0,90,-9.96921E36
10,0,91,-9.96921E36
10,0,92,-9.96921E36
10,0,93,-9.96921E36
10,0,94,-9.96921E36
10,0,95,-9.96921E36
10,0,96,-9.96921E36
10,0,97,-9.96921E36
10,0,98,-9.96921E36
10,0,99,-9.96921E36
10,0,100,-9.96921E36
10,0,101,-9.96921E36
10,0,102,-9.96921E36
10,0,103,-9.96921E36
10,0,104,-9.96921E36
10,0,105,-9.96921E36
10,0,106,-9.96921E36
10,0,107,-9.96921E36
10,0,108,-9.96921E36
10,0,109,-9.96921E36
10,0,110,-9.96921E36
10,0,111,-9.96921E36
10,0,112,-9.96921E36
10,0,113,-9.96921E36
10,0,114,-9.96921E36
10,0,115,-9.96921E36
10,0,116,-9.96921E36
10,0,117,-9.96921E36
10,0,118,-9.96921E36
10,0,119,-9.96921E36
10,0,120,-9.96921E36
10,0,121,-9.96921E36
10,0,122,-9.96921E36
10,0,123,-9.96921E36
10,0,124,-9.96921E36
10,0,125,-9.96921E36
10,0,126,-9.96921E36
10,0,127,-9.96921E36
10,0,128,-9.96921E36
10,0,129,-9.96921E36
10,0,130,-9.96921E36
10,0,131,-9.96921E36
10,0,132,-9.96921E36
10,0,133,-9.96921E36
10,0,134,-9.96921E36
10,0,135,-9.96921E36
10,0,136,-9.96921E36
10,0,137,-9.96921E36
10,0,138,-9.96921E36
10,0,139,-9.96921E36
10,0,140,-9.96921E36
10,0,141,-9.96921E36
10,0,142,-9.96921E36
10,0,143,-9.96921E36
10,0,144,-9.96921E36
10,0,145,-9.96921E36
10,0,146,-9.96921E36
10,0,147,-9.96921E36
10,0,148,-9.96921E36
10,0,149,-9.96921E36
10,0,150,-9.96921E36
10,0,151,-9.96921E36
10,0,152,-9.96921E36
10,0,153,-9.96921E36
10,0,154,-9.96921E36
10,0,155,-9.96921E36
10,0,156,-9.96921E36
10,0,157,-9.96921E36
10,0,158,-9.96921E36
10,0,159,-9.96921E36
10,0,160,-9.96921E36
10,0,161,-9.96921E36
10,0,162,-9.96921E36
10,0,163,-9.96921E36
10,0,164,-9.96921E36
10,0,165,-9.96921E36
10,0,166,-9.96921E36
10,0,167,-9.96921E36
10,0,168,-9.96921E36
10,0,169,-9.96921E36
10,0,170,-9.96921E36
10,0,171,-9.96921E36
10,0,172,-9.96921E36
10,0,173,-9.96921E36
10,0,174,-9.96921E36
10,0,175,-9.96921E36
10,0,176,-9.96921E36
10,0,177,-9.96921E36
10,0,178,-9.96921E36
10,0,179,-9.96921E36
10,0,180,-9.96921E36
10,0,181,-9.96921E36
10,0,182,-9.96921E36
10,0,183,-9.96921E36
10,0,184,-9.96921E36
10,0,185,-9.96921E36
10,0,186,-9.96921E36
10,0,187,-9.96921E36
10,0,188,-9.96921E36
10,0,189,-9.96921E36
10,0,190,-9.96921E36
10,0,191,-9.96921E36
10,0,192,-9.96921E36
10,0,193,-9.96921E36
10,0,194,-9.96921E36
10,0,195,-9.96921E36
10,0,196,-9.96921E36
10,0,197,-9.96921E36
10,0,198,-9.96921E36
10,0,199,-9.96921E36
10,0,200,-9.96921E36
10,0,201,-9.96921E36
10,0,202,-9.96921E36
10,0,203,-9.96921E36
10,0,204,-9.96921E36
10,0,205,-9.96921E36
10,0,206,-9.96921E36
10,0,207,-9.96921E36
10,0,208,-9.96921E36
10,0,209,-9.96921E36
10,0,210,-9.96921E36
10,0,211,-9.96921E36
10,0,212,-9.96921E36
10,0,213,-9.96921E36
10,0,214,-9.96921E36
10,0,215,-9.96921E36
10,0,216,-9.96921E36
10,0,217,-9.96921E36
10,0,218,-9.96921E36
10,0,219,-9.96921E36
10,0,220,-9.96921E36
10,0,221,-9.96921E36
10,0,222,-9.96921E36
10,0,223,-9.96921E36
10,0,224,-9.96921E36
10,0,225,-9.96921E36
10,0,226,-9.96921E36
10,0,227,-9.96921E36
10,0,228,-9.96921E36
10,0,229,-9.96921E36
10,0,230,-9.96921E36
10,0,231,-9.96921E36
10,0,232,-9.96921E36
10,0,233,-9.96921E36
10,0,234,-9.96921E36
